ID	NAME	EQUATION	Xexp_mean_normalized	XNlim_mean_normalized	Aexp_mean_normalized	ANlim_mean_normalized	GexpUrea_mean_normalized	GNlimUrea_mean_normalized
r_0129	acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane	oleoyl-CoA[erm] + lanosterol[erm] <=> coenzyme A[erm] + lanosteryl oleate[erm]	0.0013372378968223822	0.001613227680772835	0.0004258002546616632	0.0005200548683684633	0.0013769153696652043	0.004979615412075651
r_0130	acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane	oleoyl-CoA[erm] + zymosterol[erm] <=> coenzyme A[erm] + zymosteryl oleate[erm]	0.0028510250744767968	0.0036444379823993827	0.0004457792841665297	0.0010220522707809895	0.001414871014021201	0.009206606640384836
r_0131	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane	palmitoleoyl-CoA(4-)[erm] + episterol[erm] <=> coenzyme A[erm] + episteryl palmitoleate[erm]	7.557154649972082e-08	2.6701275819785815e-06	4.176969790426383e-07	7.486631795833999e-08	0.0	1.0514009936187518e-06
r_0132	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane	palmitoleoyl-CoA(4-)[erm] + ergosterol[erm] <=> coenzyme A[erm] + ergosteryl palmitoleate[erm]	8.005961854560534e-08	5.123235400836212e-06	4.1163708628731306e-07	4.996962583706183e-08	3.3275395799962247e-06	2.090043524172444e-07
r_0133	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane	palmitoleoyl-CoA(4-)[erm] + fecosterol[erm] <=> coenzyme A[erm] + fecosteryl palmitoleate[erm]	1.5114322392633287e-07	8.846236988470353e-07	3.7397961392362997e-07	2.4985137226321197e-08	2.2791816740896097e-06	4.165230551371194e-07
r_0134	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane	palmitoleoyl-CoA(4-)[erm] + lanosterol[erm] <=> coenzyme A[erm] + lanosteryl palmitoleate[erm]	7.557162708139357e-08	1.840657284842768e-06	9.349490348222902e-08	7.495496151934755e-08	3.5628528848772995e-06	7.883997796976645e-07
r_0135	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane	palmitoleoyl-CoA(4-)[erm] + zymosterol[erm] <=> coenzyme A[erm] + zymosteryl palmitoleate[erm]	3.7785806401690666e-07	2.844510220052776e-06	9.349490348121547e-08	7.495501447776054e-08	8.91029429432952e-06	5.248792984419498e-07
r_0137	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol[er] + palmitoyl-CoA[er] <=> 6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol[er] + coenzyme A[er]	0.0	0.0	9.719482032566425e-19	-6.509074412231109e-22	0.0	4.162894083343861e-21
r_0138	adenine deaminase	adenine[c] + H+[c] + H2O[c] => ammonium[c] + hypoxanthine[c]	0.0	3.4860105084492165e-06	7.545751946020834e-08	1.079251951623173e-07	0.0	3.943338729556144e-07
r_0139	adenine phosphoribosyltransferase	adenine[c] + PRPP[c] => AMP[c] + diphosphate[c]	7.150458940989591e-06	6.8178377220152275e-06	1.375032617230063e-06	2.1100186679344054e-06	8.401071075905291e-06	1.3103068337071566e-05
r_0140	adenosine deaminase	adenosine[c] + H+[c] + H2O[c] => ammonium[c] + inosine[c]	1.968355766765009e-06	1.1730778775326012e-05	1.8566447983990489e-06	1.004523446836574e-06	7.696077605188207e-07	1.1383343714225892e-06
r_0142	adenosine kinase	adenosine[c] + ATP[c] => ADP[c] + AMP[c] + H+[c]	0.0033416437733984196	0.0028979894929329407	0.002436701466687751	0.0010674362347893411	0.010036224450661145	0.007162717051780843
r_0143	adenosine monophosphate deaminase	AMP[c] + H+[c] + H2O[c] => ammonium[c] + IMP[c]	3.241689523834326e-06	6.792370787506779e-05	5.1681572782663454e-06	1.996333702519837e-05	7.5840665955472e-07	6.792803257016643e-05
r_0144	adenosylhomocysteinase	H2O[c] + S-adenosyl-L-homocysteine[c] => adenosine[c] + L-homocysteine[c]	0.0033436121291651826	0.0029097202717082373	0.0024385581114861497	0.0010684407582361797	0.010036994058421662	0.007163855386152268
r_0145	adenosylmethionine decarboxylase	H+[c] + S-adenosyl-L-methionine[c] => carbon dioxide[c] + S-adenosylmethioninamine[c]	7.150458940989591e-06	1.0303848230464445e-05	1.4504901366902672e-06	2.2179438630967303e-06	8.401071075905291e-06	1.3497402210026892e-05
r_0146	adenosylmethionine-8-amino-7-oxononanoate transaminase	8-amino-7-oxononanoate[c] + S-adenosyl-L-methionine[c] <=> 7,8-diaminononanoate[c] + S-adenosyl-4-methylthio-2-oxobutanoate[c]	-1.8356202402308676e-21	0.0	-6.452125619069584e-22	4.339382941487406e-22	0.0	0.0
r_0147	adenylate cyclase	ATP[c] => 3',5'-cyclic AMP[c] + diphosphate[c]	2.9322163755563297e-05	0.0004360179776188899	1.6674262225481238e-05	0.00039261024283268966	0.0007368108875352066	0.0003433948280682875
r_0148	adenylate kinase	AMP[c] + ATP[c] => 2 ADP[c]	0.2307225396833946	0.15287387799786667	1.0590543041490041	1.0262491602581971	0.7627513252939077	0.2397890659988346
r_0149	adenylate kinase	AMP[m] + ATP[m] => 2 ADP[m]	0.0013220228177628966	0.0007533556865941767	0.17562572288745398	0.0030873295572326764	0.003249471616005247	0.002624067570767861
r_0150	adenylate kinase (GTP)	AMP[m] + GTP[m] <=> ADP[m] + GDP[m]	0.0	1.126499262158129e-05	0.0003766210849773618	8.114561747364507e-05	0.0	0.00022676272646466423
r_0151	adenylosuccinate lyase (AICAR)	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[c] => AICAR[c] + fumarate[c]	0.0027098834459339982	0.0031898982298527024	0.0010302508459829446	0.0005694373683301359	0.00714366706879744	0.004324712344076799
r_0152	adenylosuccinate lyase	adenylo-succinate[c] <=> AMP[c] + fumarate[c]	0.0036468986481097304	0.0027172710390098217	0.001280042548023399	0.0005275840687497832	0.01265319134922045	0.0039022625190453276
r_0153	adenylosuccinate synthase	GTP[c] + IMP[c] + L-aspartate[c] => adenylo-succinate[c] + GDP[c] + 2 H+[c] + phosphate[c]	0.0036468986481097304	0.0027172710390098447	0.001280042548023399	0.0005275840687497832	0.01265319134922045	0.0039022625190453276
r_0154	adenylyl-sulfate kinase	5'-adenylyl sulfate[c] + ATP[c] => 3'-phospho-5'-adenylyl sulfate[c] + ADP[c] + H+[c]	0.0037068707600769386	0.002320333631446443	0.001411136225039566	0.0006232560341974529	0.01682744489473338	0.004800449629944912
r_0156	alanine glyoxylate aminotransferase	glyoxylate[c] + L-alanine[c] => L-glycine[c] + pyruvate[c]	0.048599375853990434	0.029322570334495292	0.0177941739426164	0.008731443139527421	0.1874027742298162	0.05298168301600166
r_0157	alanyl-tRNA synthetase	ATP[c] + L-alanine[c] + tRNA(Ala)[c] => Ala-tRNA(Ala)[c] + AMP[c] + diphosphate[c]	0.012557224919995289	0.0066279905002389825	0.0042021702356897376	0.0013058244708584966	0.04801017883356988	0.010374139550435351
r_0163	alcohol dehydrogenase (ethanol to acetaldehyde)	ethanol[c] + NAD[c] => acetaldehyde[c] + H+[c] + NADH[c]	0.3027134746080465	0.4909411429966894	0.001210398612994811	0.7955392894637368	0.1640395446425048	0.8407392308041205
r_0164	alcohol dehydrogenase (glycerol, NADP)	D-glyceraldehyde[c] + H+[c] + NADPH[c] => glycerol[c] + NADP(+)[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0165	mitochondrial alcohol dehydrogenase	acetaldehyde[m] + H+[m] + NADH[m] => ethanol[m] + NAD[m]	0.0049086615682102964	0.02492475056238366	0.001210398612994811	0.0025966642143206656	0.006669106364527311	0.03632298465471402
r_0166	aldehyde dehydrogenase (2-methylbutanol, NAD)	2-methylbutanal[c] + H+[c] + NADH[c] => 2-methylbutanol[c] + NAD[c]	7.732803710972137e-05	1.008734429441386e-05	1.5060916817347294e-05	8.470326013882282e-06	4.250120497010874e-06	0.00022737861817484644
r_0167	aldehyde dehydrogenase (2-methylbutanol, NAD)	2-methylbutanal[m] + H+[m] + NADH[m] => 2-methylbutanol[m] + NAD[m]	4.2960086288048615e-05	1.998904244490739e-05	2.6359434481435347e-05	2.4360906580381523e-05	2.549924380067752e-06	0.00011822474617346842
r_0168	aldehyde dehydrogenase (2-methylbutanol, NADP)	2-methylbutanal[c] + H+[c] + NADPH[c] => 2-methylbutanol[c] + NADP(+)[c]	0.00010018953025360772	2.638373419493003e-05	4.247573768666217e-05	9.288727986111838e-05	1.7001815973370574e-06	0.00023644179309279193
r_0169	aldehyde dehydrogenase (2-phenylethanol, NAD)	H+[c] + NADH[c] + phenylacetaldehyde[c] => 2-phenylethanol[c] + NAD[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0170	aldehyde dehydrogenase (2-phenylethanol, NAD)	H+[m] + NADH[m] + phenylacetaldehyde[m] => 2-phenylethanol[m] + NAD[m]	-3.313701835720582e-15	0.0	0.0	0.0	5.430817893501327e-17	0.0
r_0171	aldehyde dehydrogenase (2-phenylethanol, NADP)	H+[c] + NADPH[c] + phenylacetaldehyde[c] => 2-phenylethanol[c] + NADP(+)[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0172	aldehyde dehydrogenase (3-aminopropanal, NAD)	3-aminopropanal[c] + H2O[c] + NAD[c] => beta-alanine[c] + 2 H+[c] + NADH[c]	7.629691525133468e-07	2.635068133201625e-06	5.458007078769119e-07	4.3330524411966173e-07	8.880727515595744e-07	4.735924808413898e-06
r_0114	acetyl-CoA synthetase nuclear	acetate[n] + ATP[n] + coenzyme A[n] => acetyl-CoA[n] + AMP[n] + diphosphate[n]	0.0	0.0	0.0	0.0	0.0	0.0
r_0176	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	H2O[m] + indol-3-ylacetaldehyde[m] + NAD[m] => 2 H+[m] + indole-3-acetate[m] + NADH[m]	0.0	0.0	0.0	0.0	0.0	0.0
r_0177	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	H2O[c] + indol-3-ylacetaldehyde[c] + NADP(+)[c] => 2 H+[c] + indole-3-acetate[c] + NADPH[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0178	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	H2O[m] + indol-3-ylacetaldehyde[m] + NADP(+)[m] => 2 H+[m] + indole-3-acetate[m] + NADPH[m]	0.0	0.0	0.0	0.0	0.0	0.0
r_0271	chitin deacetylase	chitin[c] + H2O[c] => acetate[c] + chitosan[ce] + H+[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0369	ethyl acetate-hydrolyzing esterase	ethyl acetate[c] + H2O[c] => acetate[c] + ethanol[c] + H+[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0179	aldehyde dehydrogenase (isoamyl alcohol, NAD)	3-methylbutanal[c] + H+[c] + NADH[c] => isoamylol[c] + NAD[c]	5.3144843905789526e-05	1.4186361466071904e-05	1.7541499161198034e-06	2.0942333340853025e-05	7.671351017853398e-06	0.0002673726234865058
r_0180	aldehyde dehydrogenase (isoamyl alcohol, NAD)	3-methylbutanal[m] + H+[m] + NADH[m] => isoamylol[m] + NAD[m]	9.521152981157662e-06	7.167580860590258e-06	2.035726390192284e-06	1.0403375191487201e-05	1.6953025778867571e-06	5.9112356595669354e-05
r_0181	aldehyde dehydrogenase (isoamyl alcohol, NADP)	3-methylbutanal[c] + H+[c] + NADPH[c] => isoamylol[c] + NADP(+)[c]	1.9026124169205273e-05	7.1751070337223214e-06	2.130354255785877e-06	1.6753943099094598e-05	1.2751507315697114e-06	0.0001861206092865763
r_0182	aldehyde dehydrogenase (isobutyl alcohol, NAD)	H+[c] + isobutyraldehyde[c] + NADH[c] => isobutanol[c] + NAD[c]	1.2804115941856793e-06	1.6819829283954874e-05	1.0863688881067778e-05	3.6837647508918255e-05	2.5496171063250033e-06	0.00030945895024966604
r_0183	aldehyde dehydrogenase (isobutyl alcohol, NAD)	H+[m] + isobutyraldehyde[m] + NADH[m] => isobutanol[m] + NAD[m]	2.560829080957679e-06	1.1754995592908817e-05	1.1134374364607301e-05	4.712248676274799e-05	2.5502191028726246e-06	4.2378080102849985e-05
r_0184	aldehyde dehydrogenase (isobutyl alcohol, NADP)	H+[c] + isobutyraldehyde[c] + NADPH[c] => isobutanol[c] + NADP(+)[c]	1.7072193157248455e-06	1.7799203311018422e-05	2.5371575929785157e-05	8.421833539255544e-05	1.7000373365220564e-06	0.00012589833773358697
r_0185	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	H2O[c] + NAD[c] + phenylacetaldehyde[c] => 2 H+[c] + NADH[c] + phenylacetic acid[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0186	aldehyde dehydrogenase (tryptophol, NAD)	H+[c] + indol-3-ylacetaldehyde[c] + NADH[c] => NAD[c] + tryptophol[c]	1.610962528961384e-07	3.3780560284649856e-06	8.084958861474197e-08	2.3384209629125115e-06	5.17605359698422e-07	1.5671160682536527e-05
r_0187	aldehyde dehydrogenase (tryptophol, NAD)	H+[m] + indol-3-ylacetaldehyde[m] + NADH[m] => NAD[m] + tryptophol[m]	1.6064085821901834e-07	2.254080075115003e-06	1.3533110067246879e-08	2.338419001434838e-06	2.8767281522063506e-07	4.609274785594295e-06
r_0188	alkaline phosphatase (dihydroneopterin)	7,8-dihydroneopterin 3'-triphosphate[c] + 3 H2O[c] => 7,8-dihydroneopterin[c] + 2 H+[c] + 3 phosphate[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0189	allantoate amidinohydrolase	allantoate[c] + H2O[c] <=> urea[c] + ureidoglycolic acid[c]	0.0	0.0	1.0323400990511334e-20	1.8051833036587621e-19	0.0	0.0
r_0190	allantoinase, reaction	allantoin[c] + H2O[c] <=> allantoate[c] + H+[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0191	allophanate hydrolase	3 H+[c] + H2O[c] + urea-1-carboxylic acid[c] => 2 ammonium[c] + 2 carbon dioxide[c]	0.0010660747755629055	0.00031032774104713663	0.00037052744466436614	0.00041379426508108283	0.3391365176847213	0.09045487666360166
r_0192	alpha 1,2-mannosyltransferase	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP-alpha-D-mannose[g] => alpha-D-mannosyl-beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP[g] + H+[g]	0.0	0.0	0.0	0.0	0.0	0.0
r_0193	alpha,alpha-trehalase	H2O[v] + trehalose[v] => 2 D-glucose[v]	0.0	2.626399248641584e-05	0.0	7.902945971085212e-06	1.801570388183398e-05	0.0
r_0194	alpha,alpha-trehalase	H2O[c] + trehalose[c] => 2 D-glucose[c]	0.0002259682558941514	0.00018844584969727972	1.3915748513768935e-05	7.265519402876856e-05	0.00012713568933655985	0.000264921456006628
r_0195	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	D-glucose 6-phosphate[c] + UDP-D-glucose[c] => alpha,alpha-trehalose 6-phosphate[c] + H+[c] + UDP[c]	0.00316592211251969	0.005259790398081771	0.0013867833935034856	0.0008648717076573999	0.006316307521285082	0.02071888738068795
r_0198	alpha-glucosidase	H2O[c] + maltose[c] => 2 D-glucose[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0199	amidase	4-guanidinobutanamide[c] + H2O[c] => 4-guanidinobutanoic acid[c] + ammonium[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0201	Aminobutyraldehyde dehydrogenase	4-aminobutanal[m] + H2O[m] + NAD[m] => gamma-aminobutyrate[m] + 2 H+[m] + NADH[m]	0.02133510051084681	0.0015093367404226232	0.004931200070012034	0.003004243190579517	0.05193820854590125	0.019285568017163697
r_0202	anthranilate phosphoribosyltransferase	anthranilate[c] + PRPP[c] => diphosphate[c] + N-(5-phospho-beta-D-ribosyl)anthranilate[c]	0.0015065859824690245	0.0008126733852142474	0.0005042065235254854	0.00017061332520963856	0.0057581749603727375	0.0012670778461206414
r_0203	anthranilate synthase	chorismate[c] + L-glutamine[c] => anthranilate[c] + H+[c] + L-glutamate[c] + pyruvate[c]	0.0015065859824690245	0.0008126733852142474	0.0005042065235254854	0.00017061332520963856	0.0057581749603727375	0.0012670778461206414
r_0204	Ap4A hydrolase	H2O[c] + P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] <=> 2 ADP[c] + 2 H+[c]	3.55735305665915e-05	0.00018970654624663467	1.8351776598513647e-05	1.091373616882107e-05	5.286847719177999e-05	0.0003311063078385305
r_0205	arabinose reductase	H+[c] + L-arabinose[c] + NADPH[c] => L-arabinitol[c] + NADP(+)[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0206	arginase	H2O[c] + L-arginine[c] => ornithine[c] + urea[c]	0.0010660747755629055	0.00031032774104713663	0.00037052744466436614	0.00041379426508108283	0.0013891201650564017	0.002757690899985216
r_0207	argininosuccinate lyase	(N(omega)-L-arginino)succinic acid[c] <=> fumarate[c] + L-arginine[c]	0.00905917559704979	0.004529647691159727	0.003045327863191209	0.001244972789495721	0.03194879597186358	0.009361026486320215
r_0208	argininosuccinate synthase	ATP[c] + L-aspartate[c] + L-citrulline[c] <=> (N(omega)-L-arginino)succinic acid[c] + AMP[c] + diphosphate[c] + H+[c]	0.009059175597050008	0.004529647691159796	0.003045327863191209	0.0012449727894956082	0.03194879597186297	0.009361026486318272
r_0209	arginyl-tRNA synthetase	ATP[c] + L-arginine[c] + tRNA(Arg)[c] => AMP[c] + Arg-tRNA(Arg)[c] + diphosphate[c]	0.007992908388249925	0.004218852223350475	0.002674757377498379	0.0008311785244145664	0.03055937039496958	0.006603335586332934
r_0210	arginyl-tRNA synthetase	ATP[m] + L-arginine[m] + tRNA(Arg)[m] => AMP[m] + Arg-tRNA(Arg)[m] + diphosphate[m]	0.0	0.0	0.0	0.0	0.0	0.0
r_0211	asparagine synthase (glutamine-hydrolysing)	ATP[c] + H2O[c] + L-aspartate[c] + L-glutamine[c] => AMP[c] + diphosphate[c] + H+[c] + L-asparagine[c] + L-glutamate[c]	0.003246605157811977	0.0016639295570211514	0.0010295679149274007	0.0004149051040110583	0.011462526341316347	0.003107812344931464
r_0212	Asparaginyl-tRNA synthetase	ATP[c] + L-asparagine[c] + tRNA(Asn)[c] => AMP[c] + Asn-tRNA(Asn)[c] + diphosphate[c]	0.0029495454085239356	0.0015568381915247072	0.000987039547418917	0.0003067226467170271	0.011277067068909732	0.002436760707563851
r_0213	asparaginyl-tRNA synthetase, miotchondrial	ATP[m] + L-asparagine[m] + tRNA(Asn)[m] => AMP[m] + Asn-tRNA(Asn)[m] + diphosphate[m]	0.0	0.0	0.0	0.0	0.0	0.0
r_0214	aspartate carbamoyltransferase	carbamoyl phosphate[c] + L-aspartate[c] => H+[c] + N-carbamoyl-L-aspartate[c] + phosphate[c]	0.0029338527174318763	0.003448324568468877	0.0011148900896557476	0.0006475468201965992	0.007617860910887917	0.0046347290188842325
r_0215	aspartate kinase	ATP[c] + L-aspartate[c] => 4-phospho-L-aspartate[c] + ADP[c]	0.014533876250503397	0.00744538994537584	0.007202103154361129	0.0020752784586252557	0.04915012318256346	0.013561444533155408
r_0518	GPI-anchor assembly, step 2	6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol[er] + H2O[er] <=> 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol[er] + acetate[er] + H+[er]	0.0	0.0	0.0	0.0	0.0	0.0
r_0656	isoamyl acetate-hydrolyzing esterase	H2O[c] + isoamyl acetate[c] => acetate[c] + H+[c] + isoamylol[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0657	isobutyl acetate-hydrolyzing esterase	H2O[c] + isobutyl acetate[c] => acetate[c] + H+[c] + isobutanol[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0219	aspartate-semialdehyde dehydrogenase	4-phospho-L-aspartate[c] + H+[c] + NADPH[c] => L-aspartate 4-semialdehyde[c] + NADP(+)[c] + phosphate[c]	0.014533876250503397	0.00744538994537584	0.007202103154361129	0.0020752784586252557	0.04915012318256346	0.013561444533155408
r_0220	Aspartyl-tRNA synthetase	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] => AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c]	0.006430508063716297	0.0033941738726400886	0.0021519100032597427	0.0006687102181981145	0.024585868799191633	0.0053125288961547515
r_0222	ATP adenylyltransferase	ADP[c] + ATP[c] + H+[c] => P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] + phosphate[c]	3.55735305665915e-05	0.00018970654624663467	1.8351776598513037e-05	1.091373616882107e-05	5.286847719177999e-05	0.0003311063078385305
r_0225	ATP phosphoribosyltransferase	ATP[c] + PRPP[c] => 5-phosphoribosyl-ATP[c] + diphosphate[c]	0.002583755733614636	0.0013909357530207066	0.0008707114287152719	0.00028419141207316475	0.009862479953658755	0.0021443227604608724
r_0226	ATP synthase	ADP[m] + 3 H+[c] + phosphate[m] => ATP[m] + 2 H+[m] + H2O[m]	5.965007431479876	10.86237004232834	4.891018638621998	4.825094177871398	12.080105563255078	13.639761923428582
r_0227	ATPase, cytosolic	ATP[c] + H2O[c] => ADP[c] + H+[e] + phosphate[c]	0.04316481842258225	0.020895988270886446	0.0005610142941770517	0.0005518463247887489	0.13412862458770844	0.05706727112297936
r_0228	beta-1,4 mannosyltransferase	GDP-alpha-D-mannose[c] + N,N'-diacetylchitobiosyldiphosphodolichol[c] => beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[c] + GDP[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0229	biotin synthase	dethiobiotin[c] + polysulphur[c] <=> biotin[c] + 2 H+[c]	0.0	-3.913613231252021e-21	0.0	0.0	0.0	0.0
r_0230	biotin-[acetyl-CoA-carboxylase] ligase	ATP[c] + biotin[c] + H+[c] => biotinyl-5'-AMP[c] + diphosphate[c]	0.0	0.0	0.0	0.0	0.0	0.0
r_0231	C-14 sterol reductase	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + H+[c] + NADPH[c] => 14-demethyllanosterol[c] + NADP(+)[c]	0.00081479928672513	0.0013762797340142875	0.0002683359476429309	0.00028901672428409235	0.0006060214787967195	0.003108986431816997
r_0233	C-22 sterol desaturase (NADP)	ergosta-5,7,24(28)-trien-3beta-ol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] + 2 H2O[c] + NADP(+)[c]	0.0008146676642507377	0.0013745509195715489	0.00026830388407146817	0.00028899224442051336	0.000605976904693843	0.0031086761993486304
r_0234	C-3 sterol dehydrogenase	NADP(+)[c] + zymosterol intermediate 1c[c] => carbon dioxide[c] + H+[c] + NADPH[c] + zymosterol intermediate 2[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
r_0235	C-3 sterol dehydrogenase (4-methylzymosterol)	4beta-methylzymosterol-4alpha-carboxylic acid[c] + NAD[c] => 3-dehydro-4-methylzymosterol[c] + carbon dioxide[c] + H+[c] + NADH[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
r_0236	C-3 sterol keto reductase (4-methylzymosterol)	3-dehydro-4-methylzymosterol[c] + H+[c] + NADPH[c] => 4alpha-methylzymosterol[c] + NADP(+)[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
r_0237	C-3 sterol keto reductase (zymosterol)	H+[c] + NADPH[c] + zymosterol intermediate 2[c] => NADP(+)[c] + zymosterol[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
r_0238	C-4 methyl sterol oxidase	4alpha-methylzymosterol[c] + H+[c] + NADPH[c] + oxygen[c] => H2O[c] + NADP(+)[c] + zymosterol intermediate 1a[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
r_0239	C-4 methyl sterol oxidase	H+[c] + NADPH[c] + oxygen[c] + zymosterol intermediate 1a[c] => 2 H2O[c] + NADP(+)[c] + zymosterol intermediate 1b[c]	0.0008146991741594387	0.0013752948122662814	0.0002683211025254542	0.00028901084471982363	0.0006060039251829821	0.0031089089012408385
