FLUXES:
r_1753	episterol exchange	episterol[e] => 	0
r_1754	ergosta-5,6,22,24,(28)-tetraen-3beta-ol transport	ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[er]	0
r_1757	ergosterol exchange	ergosterol[e] => 	-0.00091466
r_1758	ergosterol transport	ergosterol[er] => ergosterol[c]	0
r_1759	ergosterol transport	ergosterol[c] => ergosterol[lp]	0
r_1760	ergosterol transport	ergosterol[c] => ergosterol[ce]	0
r_1761	ethanol exchange	ethanol[e] => 	0
r_1762	ethanol transport	ethanol[c] => ethanol[e]	0
r_1763	ethanol transport, mitochondrial	ethanol[c] => ethanol[m]	0
r_1764	ethanolamine exchange	ethanolamine[e] => 	0
r_1765	ethyl acetate exchange	ethyl acetate[e] => 	0
r_1766	farnesyl diphosphate transport	farnesyl diphosphate[c] => farnesyl diphosphate[m]	0
r_1770	fatty acid transport	decanoate[c] => decanoate[p]	0
r_1774	fatty acid transport	palmitate[c] => palmitate[p]	0
r_1775	fatty acid transport	palmitoleate[c] => palmitoleate[p]	0
r_1788	fecosterol exchange	fecosterol[e] => 	0
r_1791	FMN exchange	FMN[e] => 	0
r_1793	formate exchange	formate[e] => 	0
r_1794	formate transport	formate[m] => formate[c]	0.078115
r_1795	formate transport	formate[e] => formate[c]	0
r_1796	formate transport	fumarate[e] => fumarate[c]	0
r_1798	fumarate(2-) exchange	fumarate[e] => 	0
r_1800	gamma-aminobutyrate exchange	gamma-aminobutyrate[e] => 	0
r_1801	GDP transport	GDP[g] => GDP[c]	0
r_1802	GDP transport	GDP[c] => GDP[n]	0
r_1803	GDP-alpha-D-mannose transport	GDP-alpha-D-mannose[c] => GDP-alpha-D-mannose[g]	0
r_1805	glucose transport, vacuolar	D-glucose[c] => D-glucose[v]	0
r_1806	glutathione disulfide exchange	glutathione disulfide[e] => 	0
r_1807	glutathione exchange	glutathione[e] => 	0
r_1808	glycerol exchange	glycerol[e] => 	0
r_1809	glycerol-3-phosphate shuttle	glycerol 3-phosphate[c] => glycerol 3-phosphate[m]	0
r_1810	glycine exchange	L-glycine[e] => 	0
r_1811	glycine transport	L-glycine[c] => L-glycine[m]	0
r_1812	glycoaldehyde transport	glycolaldehyde[c] => glycolaldehyde[m]	0
r_1813	glycoaldehyde transport	glycolaldehyde[e] => glycolaldehyde[c]	0
r_1814	glycolaldehyde exchange	glycolaldehyde[e] => 	0
r_1815	glyoxylate exchange	glyoxylate[e] => 	0
r_1816	glyoxylate transport	glyoxylate[c] => glyoxylate[e]	0
r_1817	glyoxylate transport	glyoxylate[c] => glyoxylate[p]	0
r_1818	guanine exchange	guanine[e] => 	0
r_1819	guanine transport	guanine[c] => guanine[m]	0
r_1820	guanosine exchange	guanosine[e] => 	0
r_1822	guanosine transport	guanosine[c] => guanosine[m]	0
r_1823	guanosine transport	guanosine[e] => guanosine[c]	0
r_1824	H+ diffusion	H+[e] => H+[c]	0
r_1825	H+ diffusion	H+[c] => H+[er]	0
r_1826	H+ diffusion	H+[c] => H+[g]	0
r_1827	H+ diffusion	H+[c] => H+[lp]	0
r_1829	H+ diffusion	H+[c] => H+[n]	0
r_1830	H+ diffusion	H+[c] => H+[p]	0
r_1831	H+ diffusion	H+[c] => H+[v]	0
r_1832	H+ exchange	H+[e] => 	0
r_1833	hexacosanoyl-CoA transport	hexacosanoyl-CoA[c] => hexacosanoyl-CoA[er]	0
r_1835	hexadecanoate (n-C16:0) transport	palmitate[e] => palmitate[c]	0
r_1836	hexadecenoate (n-C16:1) transport	palmitoleate[e] => palmitoleate[c]	0
r_1837	L-histidine transport, mitochondrial	L-histidine[c] => L-histidine[m]	0
r_1839	hydrogen peroxide transport	hydrogen peroxide[c] => hydrogen peroxide[n]	0
r_1840	hydroxymethylglutaryl-CoA transport	3-hydroxy-3-methylglutaryl-CoA[c] => 3-hydroxy-3-methylglutaryl-CoA[m]	0
r_1841	hypoxanthine exchange	hypoxanthine[e] => 	0
r_1842	hypoxanthine transport	hypoxanthine[e] => hypoxanthine[c]	0
r_1843	indol-3-ylacetaldehyde exchange	indol-3-ylacetaldehyde[e] => 	0
r_1844	indole-3-acetaldehyde transport	indol-3-ylacetaldehyde[c] => indol-3-ylacetaldehyde[m]	0
r_1845	indole-3-acetaldehyde transport	indol-3-ylacetaldehyde[c] => indol-3-ylacetaldehyde[e]	0
r_1846	indole-3-acetate transport	indole-3-acetate[c] => indole-3-acetate[m]	0
r_1847	inosine exchange	inosine[e] => 	0
r_1848	inosine transport	inosine[e] => inosine[c]	0
r_1849	inositol hexakisphosphate transport	myo-inositol hexakisphosphate[c] => myo-inositol hexakisphosphate[n]	0
r_1851	IPC transport	inositol-P-ceramide A (C24)[g] => inositol-P-ceramide A (C24)[er]	0.0024274
r_1852	IPC transport	inositol-P-ceramide B (C24)[g] => inositol-P-ceramide B (C24)[er]	0
r_1853	IPC transport	inositol-P-ceramide B' (C24)[g] => inositol-P-ceramide B' (C24)[er]	0
r_1854	IPC transport	inositol-P-ceramide C (C24)[g] => inositol-P-ceramide C (C24)[er]	0
r_1855	IPC transport	inositol-P-ceramide D (C24)[g] => inositol-P-ceramide D (C24)[er]	0
r_1856	IPC transport	inositol-P-ceramide A (C26)[g] => inositol-P-ceramide A (C26)[er]	0
r_1857	IPC transport	inositol-P-ceramide B (C26)[g] => inositol-P-ceramide B (C26)[er]	0
r_1858	IPC transport	inositol-P-ceramide B' (C26)[g] => inositol-P-ceramide B' (C26)[er]	0
r_1859	IPC transport	inositol-P-ceramide C (C26)[g] => inositol-P-ceramide C (C26)[er]	0
r_1860	IPC transport	inositol-P-ceramide D (C26)[g] => inositol-P-ceramide D (C26)[er]	0
r_1861	iron(2+) exchange	iron(2+)[e] => 	0
r_1862	isoamyl acetate exchange	isoamyl acetate[e] => 	0
r_1863	isoamyl alcohol transport	isoamylol[c] => isoamylol[e]	0
r_1864	isoamyl alcohol transport	isoamylol[c] => isoamylol[m]	0
r_1865	isoamylol exchange	isoamylol[e] => 	0
r_1866	isobutanol exchange	isobutanol[e] => 	0
r_1867	isobutyl acetate exchange	isobutyl acetate[e] => 	0
r_1868	isobutyl alcohol transport	isobutanol[c] => isobutanol[e]	0
r_1869	isobutyl alcohol transport	isobutanol[c] => isobutanol[m]	0
r_1870	isobutyraldehyde exchange	isobutyraldehyde[e] => 	0
r_1873	L-alanine exchange	L-alanine[e] => 	0
r_1874	L-alanine transport	L-alanine[m] => L-alanine[c]	0
r_1875	L-arabinitol exchange	L-arabinitol[e] => 	0
r_1876	L-arabinitol transport	L-arabinitol[e] => L-arabinitol[c]	0
r_1877	L-arabinoase transport	L-arabinose[e] => L-arabinose[c]	0
r_1878	L-arabinose exchange	L-arabinose[e] => 	0
r_1879	L-arginine exchange	L-arginine[e] => 	0
r_1880	L-asparagine exchange	L-asparagine[e] => 	0
r_1881	L-aspartate exchange	L-aspartate[e] => 	0
r_1882	L-carnitine transport	(R)-carnitine[m] => (R)-carnitine[c]	0
r_1883	L-cysteine exchange	L-cysteine[e] => 	0
r_1884	L-erythro-4-hydroxyglutamate transport	erythro-4-hydroxy-L-glutamic acid[c] => erythro-4-hydroxy-L-glutamic acid[m]	0
r_1885	L-erythro-4-hydroxyglutamate transport	erythro-4-hydroxy-L-glutamic acid[c] => erythro-4-hydroxy-L-glutamic acid[p]	0
r_1886	L-glucitol exchange	L-glucitol[e] => 	0
r_1887	L-glutamate 5-semialdehyde dehydratase	L-glutamic 5-semialdehyde[c] => 1-pyrroline-5-carboxylate[c] + H+[c] + H2O[c]	0.017013
r_1889	L-glutamate exchange	L-glutamate[e] => 	0
r_1890	L-glutamate transport	L-glutamate[c] => L-glutamate[n]	0
r_1891	L-glutamine exchange	L-glutamine[e] => 	0
r_1892	L-glutamine transport	L-glutamine[c] => L-glutamine[n]	0
r_1893	L-histidine exchange	L-histidine[e] => 	0
r_1895	L-homoserine transport	L-homoserine[e] => L-homoserine[c]	0
r_1896	L-homoserine transport	L-homoserine[e] => 	0
r_1897	L-isoleucine exchange	L-isoleucine[e] => 	0
r_1898	L-isoleucine transport	L-isoleucine[m] => L-isoleucine[c]	0
r_1899	L-leucine exchange	L-leucine[e] => 	0
r_1900	L-lysine exchange	L-lysine[e] => 	0
r_1901	L-malate transport	(S)-malate[e] => (S)-malate[c]	0
r_1902	L-methionine exchange	L-methionine[e] => 	0
r_1903	L-phenylalanine exchange	L-phenylalanine[e] => 	0
r_1904	L-proline exchange	L-proline[e] => 	0
r_1905	L-proline transport	L-proline[c] => L-proline[m]	0
r_1906	L-serine exchange	L-serine[e] => 	0
r_1907	L-serine transport	L-serine[c] => L-serine[er]	0
r_1908	L-sorbitol transport	L-glucitol[e] => L-glucitol[c]	0
r_1909	L-sorbose exchange	L-sorbose[e] => 	0
r_1910	L-sorbose transport	L-sorbose[e] => L-sorbose[c]	0
r_1911	L-threonine exchange	L-threonine[e] => 	0
r_1912	L-tryptophan exchange	L-tryptophan[e] => 	0
r_1913	L-tyrosine exchange	L-tyrosine[e] => 	0
r_1914	L-valine exchange	L-valine[e] => 	0
r_1915	lanosterol exchange	lanosterol[e] => 	0
r_1919	lysine transport	L-lysine[c] => L-lysine[m]	0
r_1920	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide A (C24)[g] => inositol phosphomannosylinositol phosphoceramide A (C24)[er]	0
r_1921	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide B (C24)[g] => inositol phosphomannosylinositol phosphoceramide B (C24)[er]	0
r_1922	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide B' (C24)[g] => inositol phosphomannosylinositol phosphoceramide B' (C24)[er]	0
r_1923	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide C (C24)[g] => inositol phosphomannosylinositol phosphoceramide C (C24)[er]	0
r_1924	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide D (C24)[g] => inositol phosphomannosylinositol phosphoceramide D (C24)[er]	0
r_1925	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide A (C26)[g] => inositol phosphomannosylinositol phosphoceramide A (C26)[er]	0
r_1926	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide B (C26)[g] => inositol phosphomannosylinositol phosphoceramide B (C26)[er]	0
r_1927	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide B' (C26)[g] => inositol phosphomannosylinositol phosphoceramide B' (C26)[er]	0
r_1928	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide C (C26)[g] => inositol phosphomannosylinositol phosphoceramide C (C26)[er]	0
r_1929	M(IP)2C transport	inositol phosphomannosylinositol phosphoceramide D (C26)[g] => inositol phosphomannosylinositol phosphoceramide D (C26)[er]	0
r_1930	malate/oxaloacetate shuttle	(S)-malate[p] + oxaloacetate[c] => (S)-malate[c] + oxaloacetate[p]	0
r_1931	maltose exchange	maltose[e] => 	0
r_1932	mannan transport	mannan[c] => mannan[er]	0
r_1935	methionine transport	L-methionine[m] => L-methionine[c]	0
r_1937	MIPC transport	mannosylinositol phosphorylceramide A (C24)[g] => mannosylinositol phosphorylceramide A (C24)[er]	0
r_1938	MIPC transport	mannosylinositol phosphorylceramide B (C24)[g] => mannosylinositol phosphorylceramide B (C24)[er]	0
r_1939	MIPC transport	mannosylinositol phosphorylceramide B' (C24)[g] => mannosylinositol phosphorylceramide B' (C24)[er]	0
r_1940	MIPC transport	mannosylinositol phosphorylceramide C (C24)[g] => mannosylinositol phosphorylceramide C (C24)[er]	0
r_1941	MIPC transport	mannosylinositol phosphorylceramide D (C24)[g] => mannosylinositol phosphorylceramide D (C24)[er]	0
r_1942	MIPC transport	mannosylinositol phosphorylceramide A (C26)[g] => mannosylinositol phosphorylceramide A (C26)[er]	0
r_1943	MIPC transport	mannosylinositol phosphorylceramide B (C26)[g] => mannosylinositol phosphorylceramide B (C26)[er]	0
r_1944	MIPC transport	mannosylinositol phosphorylceramide B' (C26)[g] => mannosylinositol phosphorylceramide B' (C26)[er]	0
r_1945	MIPC transport	mannosylinositol phosphorylceramide C (C26)[g] => mannosylinositol phosphorylceramide C (C26)[er]	0
r_1946	MIPC transport	mannosylinositol phosphorylceramide D (C26)[g] => mannosylinositol phosphorylceramide D (C26)[er]	0
r_1947	myo-inositol exchange	myo-inositol[e] => 	0
r_1963	NADP(+) transport	NADP(+)[c] => NADP(+)[er]	0
r_1964	NADPH transport	NADPH[c] => NADPH[er]	0
r_1965	NH3 transport	ammonium[c] => ammonium[m]	0
r_1966	nicotinamide diffusion	nicotinamide[c] => nicotinamide[n]	0
r_1967	nicotinate exchange	nicotinate[e] => 	0
r_1968	NMN exchange	NMN[e] => 	0
r_1970	NMN transport	NMN[c] => NMN[n]	0
r_1971	NMN transport	NMN[c] => NMN[p]	0
r_1972	NMN transport	NMN[e] => NMN[c]	0
r_1976	O-acetylcarnintine transport into mitochondria	O-acetylcarnitine[c] => O-acetylcarnitine[m]	0
r_1977	O2 transport	oxygen[c] => oxygen[er]	0
r_1978	O2 transport	oxygen[c] => oxygen[m]	2.7411
r_1979	O2 transport	oxygen[e] => oxygen[c]	2.7641
r_1980	O2 transport	oxygen[c] => oxygen[p]	0
r_1981	octadecanoate (n-C18:0) transport	stearate[e] => stearate[c]	0
r_1987	ornithine exchange	ornithine[e] => 	0
r_1988	oxaloacetate transport	oxaloacetate[c] => oxaloacetate[e]	0
r_1989	oxaloacetate(2-) exchange	oxaloacetate[e] => 	0
r_1990	oxidized glutathione uniport	glutathione disulfide[e] => glutathione disulfide[c]	0
r_1991	oxidized thioredoxin transport	TRX1 disulphide[c] => TRX1 disulphide[p]	0
r_1992	oxygen exchange	oxygen[e] => 	0
r_1993	palmitate exchange	palmitate[e] => 	0
r_1994	palmitoleate exchange	palmitoleate[e] => 	0
r_1995	palmitoyl-CoA transport	palmitoyl-CoA[c] => palmitoyl-CoA[er]	0
r_1996	panthetheine 4'-phosphate transport	pantetheine 4'-phosphate[c] => pantetheine 4'-phosphate[m]	0
r_1998	PAP uniport	adenosine 3',5'-bismonophosphate[e] => adenosine 3',5'-bismonophosphate[c]	0
r_1999	pectin exchange	pectin[e] => 	0
r_2001	phenylacetaldehyde exchange	phenylacetaldehyde[e] => 	0
r_2002	phenylacetaldehyde transport	phenylacetaldehyde[c] => phenylacetaldehyde[e]	0
r_2003	phenylacetaldehyde transport	phenylacetaldehyde[c] => phenylacetaldehyde[m]	0
r_2004	phenylalanine transport	L-phenylalanine[c] => L-phenylalanine[m]	0
r_2005	phosphate exchange	phosphate[e] => 	0
r_2008	phosphate transport	phosphate[c] => phosphate[v]	0
r_2020	potassium exchange	potassium[e] => 	0
r_2022	protoporphyrinogen IX transport	protoporphyrinogen[c] => protoporphyrinogen[m]	0
r_2023	PRPP transport	PRPP[c] => PRPP[m]	0
r_2024	putrescine exchange	putrescine[e] => 	0
r_2028	pyridoxine exchange	pyridoxine[e] => 	0
r_2030	pyrimidine phosphatase	5-amino-6-(5-phosphoribitylamino)uracil[c] + H2O[c] => 5-amino-6-(D-ribitylamino)uracil[c] + phosphate[c]	5.9492e-05
r_2032	pyrophosphate transport	diphosphate[c] => diphosphate[m]	0.60566
r_2033	pyruvate exchange	pyruvate[e] => 	0
r_2034	pyruvate transport	H+[c] + pyruvate[c] => H+[m] + pyruvate[m]	0.66634
r_2036	quinolinate transport	quinolinate[c] => quinolinate[m]	0
r_2037	reduced thioredoxin transport	TRX1[c] => TRX1[p]	0
r_2038	riboflavin exchange	riboflavin[e] => 	0
r_2039	riboflavin transport	riboflavin[c] => riboflavin[m]	0
r_2040	riboflavin transport	riboflavin[e] => riboflavin[c]	0
r_2041	ribose transporter	D-ribose[e] => D-ribose[c]	0
r_2042	S-adenosyl-L-homocysteine transport	S-adenosyl-L-homocysteine[c] => S-adenosyl-L-homocysteine[m]	0
r_2043	S-adenosyl-L-methionine exchange	S-adenosyl-L-methionine[e] => 	0
r_2044	S-methyl-L-methionine exchange	S-methyl-L-methionine[e] => 	0
r_2045	serine transport	L-serine[c] => L-serine[m]	0.042479
r_2046	sn-glycero-3-phosphocholine exchange	sn-glycero-3-phosphocholine[e] => 	0
r_2049	sodium exchange	sodium[e] => 	0
r_2051	spermidine exchange	spermidine[e] => 	0
r_2052	spermine exchange	spermine[e] => 	0
r_2053	squalene transport	squalene[c] => squalene[er]	0
r_2054	squalene-2,3-epoxide transport	(S)-2,3-epoxysqualene[er] => (S)-2,3-epoxysqualene[c]	0
r_2055	stearate exchange	stearate[e] => 	0
r_2056	succinate exchange	succinate[e] => 	0
r_2057	succinate transport	succinate[e] => succinate[c]	0
r_2058	sucrose exchange	sucrose[e] => 	0
r_2060	sulphate exchange	sulphate[e] => 	0
r_2061	sulphite exchange	sulphite[e] => 	0
r_2062	taurine exchange	taurine[e] => 	0
r_2063	tetracosanoyl-CoA transport	tetracosanoyl-CoA[c] => tetracosanoyl-CoA[er]	0
r_2066	thiamine(1+) diphosphate(1-) exchange	TDP[e] => 	0
r_2067	thiamine(1+) exchange	thiamine[e] => 	0
r_2068	thiamine(1+) monophosphate exchange	TMP[e] => 	0
r_2072	threonine transport	L-threonine[c] => L-threonine[m]	0
r_2079	trehalose transporter	H+[c] + trehalose[c] => H+[e] + trehalose[e]	0
r_2080	trehalose vacuolar transport	trehalose[c] => trehalose[v]	0
r_2082	tryptophan transport	L-tryptophan[c] => L-tryptophan[m]	0
r_2083	tryptophol exchange	tryptophol[e] => 	0
r_2084	tryptophol transport	tryptophol[c] => tryptophol[e]	0
r_2085	tryptophol transport	tryptophol[c] => tryptophol[m]	0
r_2086	tyrosine transport	L-tyrosine[c] => L-tyrosine[m]	0
r_2087	tyrosine transport	L-tyrosine[c] => L-tyrosine[p]	0
r_2089	UMP transport	UMP[c] => UMP[n]	0
r_2090	uracil exchange	uracil[e] => 	0
r_2091	urea exchange	urea[e] => 	0
r_2092	uridine exchange	uridine[e] => 	0
r_2093	valine transport	L-valine[c] => L-valine[m]	0
r_2094	water diffusion	H2O[c] => H2O[er]	0.0024274
r_2095	water diffusion	H2O[c] => H2O[g]	0
r_2096	water diffusion	H2O[c] => H2O[m]	0
r_2097	water diffusion	H2O[c] => H2O[n]	0
r_2098	water diffusion	H2O[c] => H2O[p]	0
r_2099	water diffusion	H2O[c] => H2O[v]	0
r_2100	water exchange	H2O[e] => 	3.6117
r_2101	xanthine transport	9H-xanthine[e] => 9H-xanthine[c]	0
r_2104	xylitol exchange	xylitol[e] => 	0.228
r_2105	xylitol transport	xylitol[e] => xylitol[c]	0
r_2106	zymosterol exchange	zymosterol[e] => 	0
r_2107	zymosterol transport	zymosterol[ce] => zymosterol[c]	0
r_2108	lipid pseudoreaction - merge	lipid backbone[c] + lipid chain[c] => lipid[c]	0.060093
r_2111	growth	biomass[c] => 	0.060093
r_2125	coenzyme A: cytoplasm to LP	coenzyme A[c] => coenzyme A[lp]	0
r_2129	proton leak	H+[c] => H+[m]	0
r_2132	oxoglutarate/malate exchange	(S)-malate[c] + 2-oxoglutarate[m] => (S)-malate[m] + 2-oxoglutarate[c]	2.5978
r_2134	14-demethyllanosterol exchange	14-demethyllanosterol[e] => 	0
r_2136	14-demethyllanosterol transport	14-demethyllanosterol[e] => 14-demethyllanosterol[c]	0
r_2137	ergosta-5,7,22,24(28)-tetraen-3beta-ol exchange	ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] => 	0
r_2139	ergosta-5,7,22,24(28)-tetraen-3beta-ol transport	ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c]	0
r_2185	decanoate (n-C10:0) transport	decanoate[e] => decanoate[c]	0
r_2187	butyrate exchange	butyrate[e] => 	0
r_2188	hexanoate exchange	hexanoate[e] => 	0
r_2189	oleate exchange	oleate[e] => 	0
r_2190	butyrate (n-C4:0) transport	butyrate[e] => butyrate[c]	0
r_2191	hexanoate (n-C6:0) transport	hexanoate[e] => hexanoate[c]	0
r_2192	octadecenoate (n-C18:1) transport	oleate[e] => oleate[c]	0
r_2229	butyrate (n-C4:0) transport, cytoplasm-peroxisome	butyrate[c] => butyrate[p]	0
r_2230	hexanoate (n-C6:0) transport, cytoplasm-peroxisome	hexanoate[c] => hexanoate[p]	0
r_2231	octadecenoate (n-C18:1) transport, cytoplasm-peroxisome	oleate[c] => oleate[p]	0
r_2353	PA phosphatase (1-16:0, 2-18:1), vacuolar membrane	H2O[vm] + phosphatidate (1-16:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-16:0, 2-18:1)[vm]	0
r_2357	PA phosphatase (1-18:0, 2-18:1), vacuolar membrane	H2O[vm] + phosphatidate (1-18:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-18:0, 2-18:1)[vm]	0
r_2600	CL (1-16:0, 2-18:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane	H2O[mm] + cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)[mm] => H+[mm] + palmitate[mm] + monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)[mm]	0
r_2704	MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] => 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)[mm]	0
r_2813	lysoPC acyltransferase (1-16:0, 2-18:1), mitochondrial membrane	1-acylglycerophosphocholine (16:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-16:0, 2-18:1)[mm] + coenzyme A[mm]	3.0432e-05
r_2817	lysoPC acyltransferase (1-18:0, 2-18:1), mitochondrial membrane	1-acylglycerophosphocholine (18:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-18:0, 2-18:1)[mm] + coenzyme A[mm]	0
r_3102	PG phospholipase C (1-16:0, 2-18:1), mitochondrial membrane	H2O[mm] + phosphatidylglycerol (1-16:0, 2-18:1)[mm] => H+[mm] + glycerol 3-phosphate[mm] + diglyceride (1-16:0, 2-18:1)[mm]	0
r_3116	PI 3-P phosphatase (1-16:0, 2-18:1), cell envelope	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] + phosphate[ce]	0
r_3118	PI 3-P phosphatase (1-18:0, 2-18:1), cell envelope	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] + phosphate[ce]	0
r_3140	PI 3-P phosphatase (1-16:0, 2-18:1), Golgi membrane	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]	0
r_3142	PI 3-P phosphatase (1-18:0, 2-18:1), Golgi membrane	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]	0
r_3148	PI 4-P phosphatase (1-16:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] + phosphate[ce]	0
r_3150	PI 4-P phosphatase (1-18:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] + phosphate[ce]	0
r_3172	PI 4-P phosphatase (1-16:0, 2-18:1), Golgi membrane	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]	0
r_3174	PI 4-P phosphatase (1-18:0, 2-18:1), Golgi membrane	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]	0
r_3180	PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[ce] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[ce]	0
r_3182	PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[ce] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[ce]	0
r_3196	PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] + phosphate[ce]	0
r_3198	PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] + phosphate[ce]	0
